category,concept_id,score,fi,chronic_category
Fragility fracture,4017669,1,efi_sno,1
Fragility fracture,4012285,1,efi_sno,1
Fragility fracture,4015081,1,efi_sno,1
Fragility fracture,4018351,1,efi_sno,1
Fragility fracture,4343476,1,efi_sno,1
Fragility fracture,4343557,1,efi_sno,1
Fragility fracture,4343341,1,efi_sno,1
Fragility fracture,4346396,1,efi_sno,1
Fragility fracture,4346398,1,efi_sno,1
Fragility fracture,4346399,1,efi_sno,1
Fragility fracture,4343558,1,efi_sno,1
Fragility fracture,4343342,1,efi_sno,1
Fragility fracture,4138277,1,efi_sno,1
Fragility fracture,4174520,1,efi_sno,1
Fragility fracture,4134322,1,efi_sno,1
Fragility fracture,4047787,1,efi_sno,1
Fragility fracture,4307813,1,efi_sno,1
Fragility fracture,4053828,1,efi_sno,1
Fragility fracture,4138301,1,efi_sno,1
Fragility fracture,4138412,1,efi_sno,1
Fragility fracture,4135747,1,efi_sno,1
Fragility fracture,4136839,1,efi_sno,1
Fragility fracture,4136840,1,efi_sno,1
Fragility fracture,4133012,1,efi_sno,1
Fragility fracture,4135748,1,efi_sno,1
Fragility fracture,4083820,1,efi_sno,1
Fragility fracture,4085377,1,efi_sno,1
Fragility fracture,4085893,1,efi_sno,1
Fragility fracture,4085898,1,efi_sno,1
Fragility fracture,4083822,1,efi_sno,1
Fragility fracture,4085250,1,efi_sno,1
Fragility fracture,4085890,1,efi_sno,1
Fragility fracture,4103168,1,efi_sno,1
Fragility fracture,4199545,1,efi_sno,1
Fragility fracture,4144784,1,efi_sno,1
Fragility fracture,440863,1,efi_sno,1
Fragility fracture,136834,1,efi_sno,1
Fragility fracture,4207924,1,efi_sno,1
Fragility fracture,4209549,1,efi_sno,1
Fragility fracture,4210556,1,efi_sno,1
Fragility fracture,4206888,1,efi_sno,1
Fragility fracture,4347301,1,efi_sno,1
Fragility fracture,4209104,1,efi_sno,1
Fragility fracture,4199800,1,efi_sno,1
Fragility fracture,4194599,1,efi_sno,1
Fragility fracture,4193154,1,efi_sno,1
Fragility fracture,4192270,1,efi_sno,1
Fragility fracture,4307182,1,efi_sno,1
Fragility fracture,44791986,1,efi_sno,1
Fragility fracture,4076202,1,efi_sno,1
Fragility fracture,4144424,1,efi_sno,1
Fragility fracture,46270903,1,efi_sno,1
Fragility fracture,438269,1,efi_sno,1
Fragility fracture,437402,1,efi_sno,1
Fragility fracture,434493,1,efi_sno,1
Fragility fracture,442598,1,efi_sno,1
Fragility fracture,435950,1,efi_sno,1
Fragility fracture,4149547,1,efi_sno,1
Fragility fracture,434767,1,efi_sno,1
Fragility fracture,434500,1,efi_sno,1
Fragility fracture,4151707,1,efi_sno,1
Fragility fracture,4164228,1,efi_sno,1
Fragility fracture,4167914,1,efi_sno,1
Fragility fracture,4169989,1,efi_sno,1
Hearing impairment,4038030,1,efi_sno,0
Hearing impairment,40326951,1,efi_sno,0
Hearing impairment,4038031,1,efi_sno,0
Hearing impairment,4224197,1,efi_sno,0
Hearing impairment,4036957,1,efi_sno,0
Hearing impairment,4062469,1,efi_sno,0
Hearing impairment,4064207,1,efi_sno,0
Hearing impairment,4064208,1,efi_sno,0
Hearing impairment,4064081,1,efi_sno,0
Hearing impairment,4084061,1,efi_sno,0
Hearing impairment,4081944,1,efi_sno,0
Hearing impairment,4086280,1,efi_sno,0
Hearing impairment,4086281,1,efi_sno,0
Hearing impairment,377574,1,efi_sno,0
Hearing impairment,377889,1,efi_sno,0
Hearing impairment,377888,1,efi_sno,0
Hearing impairment,40388949,1,efi_sno,0
Hearing impairment,381312,1,efi_sno,0
Hearing impairment,4110815,1,efi_sno,0
Hearing impairment,379832,1,efi_sno,0
Hearing impairment,44790126,1,efi_sno,0
Hearing impairment,4048164,1,efi_sno,0
Hearing impairment,4051469,1,efi_sno,0
Hearing impairment,4173753,1,efi_sno,0
Hearing impairment,4107706,1,efi_sno,0
Hearing impairment,4246497,1,efi_sno,0
Hearing impairment,4079298,1,efi_sno,0
Hearing impairment,4198301,1,efi_sno,0
Hearing impairment,374366,1,efi_sno,0
Hearing impairment,4150172,1,efi_sno,0
Hearing impairment,4155091,1,efi_sno,0
Hearing impairment,40352405,1,efi_sno,0
Hearing impairment,4154013,1,efi_sno,0
Hearing impairment,376525,1,efi_sno,0
Hearing impairment,44812769,1,efi_sno,0
Heart failure,4059317,1,efi_sno,1
Heart failure,4206307,1,efi_sno,1
Heart failure,316139,1,efi_sno,1
Heart failure,40392293,1,efi_sno,1
Heart failure,4023479,1,efi_sno,1
Heart failure,4229440,1,efi_sno,1
Heart failure,40392299,1,efi_sno,1
Heart failure,442310,1,efi_sno,1
Heart failure,4235646,1,efi_sno,1
Heart failure,4124705,1,efi_sno,1
Heart failure,4273632,1,efi_sno,1
Heart failure,4206728,1,efi_sno,1
Heart failure,4199500,1,efi_sno,1
Heart failure,4047088,1,efi_sno,1
Heart failure,4046878,1,efi_sno,1
Heart failure,4223299,1,efi_sno,1
Heart failure,4215689,1,efi_sno,1
Heart failure,4305741,1,efi_sno,1
Heart failure,4193010,1,efi_sno,1
Heart failure,4248531,1,efi_sno,1
Heart failure,4226789,1,efi_sno,1
Heart failure,4227345,1,efi_sno,1
Heart failure,4217069,1,efi_sno,1
Heart failure,4220132,1,efi_sno,1
Heart failure,4215511,1,efi_sno,1
Heart failure,4220752,1,efi_sno,1
Heart failure,44789251,1,efi_sno,1
Heart failure,44789327,1,efi_sno,1
Heart failure,46285082,1,efi_sno,1
Heart failure,45766843,1,efi_sno,1
Heart failure,44789102,1,efi_sno,1
Heart failure,44811037,1,efi_sno,1
Heart failure,44790972,1,efi_sno,1
Heart failure,44803777,1,efi_sno,1
Heart failure,44790927,1,efi_sno,1
Heart failure,44803916,1,efi_sno,1
Heart failure,44803917,1,efi_sno,1
Heart failure,4309550,1,efi_sno,1
Heart failure,4142561,1,efi_sno,1
Heart failure,42536932,1,efi_sno,1
Heart failure,40486933,1,efi_sno,1
Heart failure,45772694,1,efi_sno,1
Heart failure,44805460,1,efi_sno,1
Heart failure,4242669,1,efi_sno,1
Heart failure,40345199,1,efi_sno,1
Heart failure,439846,1,efi_sno,1
Heart failure,4173819,1,efi_sno,1
Heart valve disease,40399346,1,efi_sno,1
Heart valve disease,319845,1,efi_sno,1
Heart valve disease,4189343,1,efi_sno,1
Housebound,4052962,1,efi_sno,0
Housebound,4084987,1,efi_sno,0
Housebound,4259432,1,efi_sno,0
Housebound,44803411,1,efi_sno,0
Housebound,4083572,1,efi_sno,0
Housebound,4089185,1,efi_sno,0
Housebound,4083573,1,efi_sno,0
Housebound,4089187,1,efi_sno,0
Housebound,4083575,1,efi_sno,0
Housebound,4088708,1,efi_sno,0
Housebound,4024204,1,efi_sno,0
Housebound,37018404,1,efi_sno,0
Housebound,4117452,1,efi_sno,0
Housebound,4252227,1,efi_sno,0
Hypertension,4058286,1,efi_sno,1
Hypertension,4017170,1,efi_sno,1
Hypertension,4016922,1,efi_sno,1
Hypertension,4015732,1,efi_sno,1
Hypertension,4085017,1,efi_sno,1
Hypertension,4083426,1,efi_sno,1
Hypertension,376965,1,efi_sno,1
Hypertension,316866,1,efi_sno,1
Hypertension,317898,1,efi_sno,1
Hypertension,312648,1,efi_sno,1
Hypertension,4209293,1,efi_sno,1
Hypertension,40398412,1,efi_sno,1
Hypertension,319826,1,efi_sno,1
Hypertension,318437,1,efi_sno,1
Hypertension,314958,1,efi_sno,1
Hypertension,4110948,1,efi_sno,1
Hypertension,317895,1,efi_sno,1
Hypertension,4108213,1,efi_sno,1
Hypertension,44783643,1,efi_sno,1
Hypertension,4289933,1,efi_sno,1
Hypertension,4201850,1,efi_sno,1
Hypertension,4269035,1,efi_sno,1
Hypertension,4292205,1,efi_sno,1
Hypertension,44803796,1,efi_sno,1
Hypertension,44803791,1,efi_sno,1
Hypertension,44803870,1,efi_sno,1
Hypertension,42537122,1,efi_sno,1
Hypertension,40481459,1,efi_sno,1
Hypertension,320128,1,efi_sno,1
Hypertension,4167358,1,efi_sno,1
Hypertension,4197166,1,efi_sno,1
Hypertension,4194472,1,efi_sno,1
Hypotension / syncope,4162976,1,efi_sno,0
Hypotension / syncope,4037296,1,efi_sno,0
Hypotension / syncope,4144921,1,efi_sno,0
Hypotension / syncope,36713737,1,efi_sno,0
Hypotension / syncope,317002,1,efi_sno,0
Hypotension / syncope,319041,1,efi_sno,0
Hypotension / syncope,316447,1,efi_sno,0
Hypotension / syncope,4112334,1,efi_sno,0
Hypotension / syncope,4206148,1,efi_sno,0
Hypotension / syncope,135360,1,efi_sno,0
Hypotension / syncope,4160732,1,efi_sno,0
Hypotension / syncope,443240,1,efi_sno,0
Hypotension / syncope,4297376,1,efi_sno,0
Hypotension / syncope,4045723,1,efi_sno,0
Hypotension / syncope,4120275,1,efi_sno,0
Hypotension / syncope,4084007,1,efi_sno,0
Hypotension / syncope,4087470,1,efi_sno,0
Hypotension / syncope,4250121,1,efi_sno,0
Hypotension / syncope,43021964,1,efi_sno,0
Hypotension / syncope,4151718,1,efi_sno,0
Ischaemic heart disease,40332736,1,efi_sno,1
Ischaemic heart disease,4058722,1,efi_sno,1
Ischaemic heart disease,4058723,1,efi_sno,1
Ischaemic heart disease,4064346,1,efi_sno,1
Ischaemic heart disease,4017175,1,efi_sno,1
Ischaemic heart disease,4017176,1,efi_sno,1
Ischaemic heart disease,4015942,1,efi_sno,1
Ischaemic heart disease,40257704,1,efi_sno,1
Ischaemic heart disease,4006788,1,efi_sno,1
Ischaemic heart disease,40398434,1,efi_sno,1
Ischaemic heart disease,40398435,1,efi_sno,1
Ischaemic heart disease,438170,1,efi_sno,1
Ischaemic heart disease,312327,1,efi_sno,1
Ischaemic heart disease,4263712,1,efi_sno,1
Ischaemic heart disease,4185932,1,efi_sno,1
Ischaemic heart disease,321318,1,efi_sno,1
Ischaemic heart disease,40398869,1,efi_sno,1
Ischaemic heart disease,4185302,1,efi_sno,1
Ischaemic heart disease,315286,1,efi_sno,1
Ischaemic heart disease,435561,1,efi_sno,1
Ischaemic heart disease,438172,1,efi_sno,1
Ischaemic heart disease,4021482,1,efi_sno,1
Ischaemic heart disease,4336464,1,efi_sno,1
Ischaemic heart disease,4283892,1,efi_sno,1
Ischaemic heart disease,4124682,1,efi_sno,1
Ischaemic heart disease,4119942,1,efi_sno,1
Ischaemic heart disease,315296,1,efi_sno,1
Ischaemic heart disease,4127089,1,efi_sno,1
Ischaemic heart disease,4119952,1,efi_sno,1
Ischaemic heart disease,4119953,1,efi_sno,1
Ischaemic heart disease,4329847,1,efi_sno,1
Ischaemic heart disease,4244247,1,efi_sno,1
Ischaemic heart disease,4133636,1,efi_sno,1
Ischaemic heart disease,4116486,1,efi_sno,1
Ischaemic heart disease,4201630,1,efi_sno,1
Ischaemic heart disease,4197719,1,efi_sno,1
Ischaemic heart disease,4152383,1,efi_sno,1
Ischaemic heart disease,4191705,1,efi_sno,1
Ischaemic heart disease,4270024,1,efi_sno,1
Ischaemic heart disease,44796208,1,efi_sno,1
Ischaemic heart disease,44783188,1,efi_sno,1
Ischaemic heart disease,40345176,1,efi_sno,1
Ischaemic heart disease,314666,1,efi_sno,1
Ischaemic heart disease,40481919,1,efi_sno,1
Ischaemic heart disease,4186397,1,efi_sno,1
Ischaemic heart disease,4124683,1,efi_sno,1
Memory and cognitive problems,4059191,1,efi_sno,1
Memory and cognitive problems,4304008,1,efi_sno,1
Memory and cognitive problems,4164633,1,efi_sno,1
Memory and cognitive problems,4012951,1,efi_sno,1
Memory and cognitive problems,4012952,1,efi_sno,1
Memory and cognitive problems,4012953,1,efi_sno,1
Memory and cognitive problems,4012652,1,efi_sno,1
Memory and cognitive problems,4012654,1,efi_sno,1
Memory and cognitive problems,4012957,1,efi_sno,1
Memory and cognitive problems,4012960,1,efi_sno,1
Memory and cognitive problems,4012961,1,efi_sno,1
Memory and cognitive problems,4012964,1,efi_sno,1
Memory and cognitive problems,4012806,1,efi_sno,1
Memory and cognitive problems,375791,1,efi_sno,1
Memory and cognitive problems,378125,1,efi_sno,1
Memory and cognitive problems,376085,1,efi_sno,1
Memory and cognitive problems,381832,1,efi_sno,1
Memory and cognitive problems,4098163,1,efi_sno,1
Memory and cognitive problems,377527,1,efi_sno,1
Memory and cognitive problems,4101137,1,efi_sno,1
Memory and cognitive problems,4100250,1,efi_sno,1
Memory and cognitive problems,379784,1,efi_sno,1
Memory and cognitive problems,376946,1,efi_sno,1
Memory and cognitive problems,379778,1,efi_sno,1
Memory and cognitive problems,439276,1,efi_sno,1
Memory and cognitive problems,376094,1,efi_sno,1
Memory and cognitive problems,4100252,1,efi_sno,1
Memory and cognitive problems,374326,1,efi_sno,1
Memory and cognitive problems,378726,1,efi_sno,1
Memory and cognitive problems,374888,1,efi_sno,1
Memory and cognitive problems,4099961,1,efi_sno,1
Memory and cognitive problems,4103572,1,efi_sno,1
Memory and cognitive problems,378419,1,efi_sno,1
Memory and cognitive problems,443605,1,efi_sno,1
Memory and cognitive problems,44782710,1,efi_sno,1
Memory and cognitive problems,4180284,1,efi_sno,1
Memory and cognitive problems,40483103,1,efi_sno,1
Memory and cognitive problems,4314734,1,efi_sno,1
Memory and cognitive problems,4182210,1,efi_sno,1
Memory and cognitive problems,373995,1,efi_sno,1
Memory and cognitive problems,4234089,1,efi_sno,1
Memory and cognitive problems,4198081,1,efi_sno,1
Memory and cognitive problems,4075232,1,efi_sno,1
Memory and cognitive problems,4074319,1,efi_sno,1
Memory and cognitive problems,4076654,1,efi_sno,1
Memory and cognitive problems,4044415,1,efi_sno,1
Memory and cognitive problems,4041685,1,efi_sno,1
Memory and cognitive problems,4218017,1,efi_sno,1
Memory and cognitive problems,4220313,1,efi_sno,1
Memory and cognitive problems,4043378,1,efi_sno,1
Memory and cognitive problems,380701,1,efi_sno,1
Memory and cognitive problems,4228133,1,efi_sno,1
Memory and cognitive problems,4046089,1,efi_sno,1
Memory and cognitive problems,4047747,1,efi_sno,1
Memory and cognitive problems,4046090,1,efi_sno,1
Memory and cognitive problems,4046091,1,efi_sno,1
Memory and cognitive problems,4047748,1,efi_sno,1
Memory and cognitive problems,4048875,1,efi_sno,1
Memory and cognitive problems,4297400,1,efi_sno,1
Memory and cognitive problems,4333671,1,efi_sno,1
Memory and cognitive problems,4085496,1,efi_sno,1
Memory and cognitive problems,4264146,1,efi_sno,1
Memory and cognitive problems,4171718,1,efi_sno,1
Memory and cognitive problems,4084412,1,efi_sno,1
Memory and cognitive problems,441002,1,efi_sno,1
Memory and cognitive problems,4092747,1,efi_sno,1
Memory and cognitive problems,4152488,1,efi_sno,1
Memory and cognitive problems,381273,1,efi_sno,1
Memory and cognitive problems,4196433,1,efi_sno,1
Memory and cognitive problems,4250116,1,efi_sno,1
Memory and cognitive problems,44812024,1,efi_sno,1
Memory and cognitive problems,4187353,1,efi_sno,1
Memory and cognitive problems,4166262,1,efi_sno,1
Memory and cognitive problems,44803648,1,efi_sno,1
Memory and cognitive problems,44803717,1,efi_sno,1
Memory and cognitive problems,44803697,1,efi_sno,1
Memory and cognitive problems,44803388,1,efi_sno,1
Memory and cognitive problems,44791022,1,efi_sno,1
Memory and cognitive problems,44803915,1,efi_sno,1
Memory and cognitive problems,44803781,1,efi_sno,1
Memory and cognitive problems,44803706,1,efi_sno,1
Memory and cognitive problems,44803843,1,efi_sno,1
Memory and cognitive problems,44790944,1,efi_sno,1
Memory and cognitive problems,4202272,1,efi_sno,1
Memory and cognitive problems,44793561,1,efi_sno,1
Memory and cognitive problems,4248542,1,efi_sno,1
Mobility and transfer problems,4052468,1,efi_sno,0
Mobility and transfer problems,4052045,1,efi_sno,0
Mobility and transfer problems,4052477,1,efi_sno,0
Mobility and transfer problems,4052047,1,efi_sno,0
Mobility and transfer problems,4053076,1,efi_sno,0
Mobility and transfer problems,4012645,1,efi_sno,0
Mobility and transfer problems,4079780,1,efi_sno,0
Mobility and transfer problems,439405,1,efi_sno,0
Mobility and transfer problems,4310235,1,efi_sno,0
Mobility and transfer problems,4036230,1,efi_sno,0
Mobility and transfer problems,4087225,1,efi_sno,0
Mobility and transfer problems,4086548,1,efi_sno,0
Mobility and transfer problems,4107044,1,efi_sno,0
Mobility and transfer problems,4151347,1,efi_sno,0
Mobility and transfer problems,4105539,1,efi_sno,0
Mobility and transfer problems,4105540,1,efi_sno,0
Mobility and transfer problems,4105542,1,efi_sno,0
Mobility and transfer problems,4116109,1,efi_sno,0
Mobility and transfer problems,4200355,1,efi_sno,0
Mobility and transfer problems,4199722,1,efi_sno,0
Mobility and transfer problems,4199731,1,efi_sno,0
Mobility and transfer problems,4199248,1,efi_sno,0
Mobility and transfer problems,4200497,1,efi_sno,0
Mobility and transfer problems,4200377,1,efi_sno,0
Mobility and transfer problems,4200379,1,efi_sno,0
Mobility and transfer problems,4200495,1,efi_sno,0
Mobility and transfer problems,4200194,1,efi_sno,0
Mobility and transfer problems,37018404,1,efi_sno,0
Mobility and transfer problems,4136754,1,efi_sno,0
Mobility and transfer problems,4199727,1,efi_sno,0
Osteoporosis,80502,1,efi_sno,1
Osteoporosis,80824,1,efi_sno,1
Osteoporosis,4010333,1,efi_sno,1
Osteoporosis,4004622,1,efi_sno,1
Osteoporosis,77365,1,efi_sno,1
Osteoporosis,4033089,1,efi_sno,1
Osteoporosis,4002133,1,efi_sno,1
Osteoporosis,4003479,1,efi_sno,1
Osteoporosis,4004623,1,efi_sno,1
Osteoporosis,4002134,1,efi_sno,1
Osteoporosis,4003481,1,efi_sno,1
Osteoporosis,4003482,1,efi_sno,1
Osteoporosis,4067765,1,efi_sno,1
Osteoporosis,4069306,1,efi_sno,1
Osteoporosis,4069524,1,efi_sno,1
Osteoporosis,4068133,1,efi_sno,1
Osteoporosis,4067768,1,efi_sno,1
Osteoporosis,40480160,1,efi_sno,1
Osteoporosis,4347298,1,efi_sno,1
Osteoporosis,4344377,1,efi_sno,1
Osteoporosis,4345585,1,efi_sno,1
Osteoporosis,4344378,1,efi_sno,1
Osteoporosis,4173335,1,efi_sno,1
Osteoporosis,4105090,1,efi_sno,1
Osteoporosis,4149785,1,efi_sno,1
Osteoporosis,4147566,1,efi_sno,1
Osteoporosis,4347301,1,efi_sno,1
Osteoporosis,4195039,1,efi_sno,1
Osteoporosis,4305731,1,efi_sno,1
Osteoporosis,4310033,1,efi_sno,1
Osteoporosis,4192168,1,efi_sno,1
Osteoporosis,4193133,1,efi_sno,1
Osteoporosis,4310034,1,efi_sno,1
Osteoporosis,4310035,1,efi_sno,1
Osteoporosis,4307165,1,efi_sno,1
Osteoporosis,4310036,1,efi_sno,1
Osteoporosis,4192170,1,efi_sno,1
Osteoporosis,4310037,1,efi_sno,1
Osteoporosis,4192171,1,efi_sno,1
Osteoporosis,4310027,1,efi_sno,1
Osteoporosis,4307163,1,efi_sno,1
Osteoporosis,4192173,1,efi_sno,1
Osteoporosis,4310038,1,efi_sno,1
Osteoporosis,4193139,1,efi_sno,1
Osteoporosis,4192182,1,efi_sno,1
Osteoporosis,4133510,1,efi_sno,1
Osteoporosis,43021371,1,efi_sno,1
Osteoporosis,44813192,1,efi_sno,1
Osteoporosis,44805520,1,efi_sno,1
Osteoporosis,44805521,1,efi_sno,1
Osteoporosis,4193149,1,efi_sno,1
Parkinsonism and tremor,4063335,1,efi_sno,1
Parkinsonism and tremor,4063339,1,efi_sno,1
Parkinsonism and tremor,4146869,1,efi_sno,1
Parkinsonism and tremor,373139,1,efi_sno,1
Parkinsonism and tremor,381270,1,efi_sno,1
Parkinsonism and tremor,4171569,1,efi_sno,1
Parkinsonism and tremor,4041681,1,efi_sno,1
Parkinsonism and tremor,36713737,1,efi_sno,1
Parkinsonism and tremor,374013,1,efi_sno,1
Parkinsonism and tremor,443782,1,efi_sno,1
Parkinsonism and tremor,443602,1,efi_sno,1
Parkinsonism and tremor,380701,1,efi_sno,1
Parkinsonism and tremor,4046093,1,efi_sno,1
Parkinsonism and tremor,4140090,1,efi_sno,1
Parkinsonism and tremor,4087333,1,efi_sno,1
Parkinsonism and tremor,4086836,1,efi_sno,1
Parkinsonism and tremor,4095182,1,efi_sno,1
Parkinsonism and tremor,4154447,1,efi_sno,1
Parkinsonism and tremor,4126631,1,efi_sno,1
Parkinsonism and tremor,4204820,1,efi_sno,1
Parkinsonism and tremor,44792293,1,efi_sno,1
Parkinsonism and tremor,44802648,1,efi_sno,1
Parkinsonism and tremor,44802649,1,efi_sno,1
Parkinsonism and tremor,4155897,1,efi_sno,1
Peptic ulcer,40333211,1,efi_sno,0
Peptic ulcer,4012219,1,efi_sno,0
Peptic ulcer,4070478,1,efi_sno,0
Peptic ulcer,4069351,1,efi_sno,0
Peptic ulcer,4068164,1,efi_sno,0
Peptic ulcer,4066636,1,efi_sno,0
Peptic ulcer,4139403,1,efi_sno,0
Peptic ulcer,4076267,1,efi_sno,0
Peptic ulcer,40398541,1,efi_sno,0
Peptic ulcer,4319441,1,efi_sno,0
Peptic ulcer,4231580,1,efi_sno,0
Peptic ulcer,4057953,1,efi_sno,0
Peptic ulcer,4169592,1,efi_sno,0
Peptic ulcer,4025501,1,efi_sno,0
Peptic ulcer,4318534,1,efi_sno,0
Peptic ulcer,4211001,1,efi_sno,0
Peptic ulcer,4150681,1,efi_sno,0
Peptic ulcer,4055895,1,efi_sno,0
Peptic ulcer,4265600,1,efi_sno,0
Peptic ulcer,4049466,1,efi_sno,0
Peptic ulcer,4321586,1,efi_sno,0
Peptic ulcer,40398566,1,efi_sno,0
Peptic ulcer,4198381,1,efi_sno,0
Peptic ulcer,4057053,1,efi_sno,0
Peptic ulcer,4027729,1,efi_sno,0
Peptic ulcer,4265479,1,efi_sno,0
Peptic ulcer,4336230,1,efi_sno,0
Peptic ulcer,4028242,1,efi_sno,0
Peptic ulcer,4232181,1,efi_sno,0
Peptic ulcer,4173408,1,efi_sno,0
Peptic ulcer,4289830,1,efi_sno,0
Peptic ulcer,436453,1,efi_sno,0
Peptic ulcer,4024842,1,efi_sno,0
Peptic ulcer,4099014,1,efi_sno,0
Peptic ulcer,4229614,1,efi_sno,0
Peptic ulcer,44808500,1,efi_sno,0
Peptic ulcer,4027663,1,efi_sno,0
Peptic ulcer,4057060,1,efi_sno,0
Peptic ulcer,4046500,1,efi_sno,0
Peptic ulcer,4194543,1,efi_sno,0
Peptic ulcer,4006994,1,efi_sno,0
Peptic ulcer,4134146,1,efi_sno,0
Peptic ulcer,4174044,1,efi_sno,0
Peptic ulcer,4146517,1,efi_sno,0
Peptic ulcer,40398998,1,efi_sno,0
Peptic ulcer,4274491,1,efi_sno,0
Peptic ulcer,433515,1,efi_sno,0
Peptic ulcer,4059178,1,efi_sno,0
Peptic ulcer,4057076,1,efi_sno,0
Peptic ulcer,4026029,1,efi_sno,0
Peptic ulcer,4123263,1,efi_sno,0
Peptic ulcer,4147763,1,efi_sno,0
Peptic ulcer,4340672,1,efi_sno,0
Peptic ulcer,4341233,1,efi_sno,0
Peptic ulcer,4188456,1,efi_sno,0
Peptic ulcer,4342641,1,efi_sno,0
Peptic ulcer,4340785,1,efi_sno,0
Peptic ulcer,4342651,1,efi_sno,0
Peptic ulcer,4134567,1,efi_sno,0
Peptic ulcer,4080599,1,efi_sno,0
Peptic ulcer,4124302,1,efi_sno,0
Peptic ulcer,4121241,1,efi_sno,0
Peptic ulcer,4331322,1,efi_sno,0
Peptic ulcer,4189591,1,efi_sno,0
Peptic ulcer,4144797,1,efi_sno,0
Peptic ulcer,4146477,1,efi_sno,0
Peptic ulcer,4144180,1,efi_sno,0
Peptic ulcer,4144181,1,efi_sno,0
Peptic ulcer,4205670,1,efi_sno,0
Peptic ulcer,4206417,1,efi_sno,0
Peptic ulcer,4271696,1,efi_sno,0
Peptic ulcer,44795995,1,efi_sno,0
Peptic ulcer,4197598,1,efi_sno,0
Peptic ulcer,4151589,1,efi_sno,0
Peptic ulcer,4152547,1,efi_sno,0
Peptic ulcer,44789799,1,efi_sno,0
Peptic ulcer,4310838,1,efi_sno,0
Peptic ulcer,4174560,1,efi_sno,0
Peptic ulcer,44791257,1,efi_sno,0
Peptic ulcer,36716253,1,efi_sno,0
Peptic ulcer,40346371,1,efi_sno,0
Peptic ulcer,4144292,1,efi_sno,0
Peptic ulcer,4338225,1,efi_sno,0
Peptic ulcer,4077224,1,efi_sno,0
Peptic ulcer,4077225,1,efi_sno,0
Peripheral vascular disease,4061118,1,efi_sno,1
Peripheral vascular disease,4061122,1,efi_sno,1
Peripheral vascular disease,40386745,1,efi_sno,1
Peripheral vascular disease,4096668,1,efi_sno,1
Peripheral vascular disease,316437,1,efi_sno,1
Peripheral vascular disease,40393176,1,efi_sno,1
Peripheral vascular disease,321052,1,efi_sno,1
Peripheral vascular disease,4063569,1,efi_sno,1
Peripheral vascular disease,4124834,1,efi_sno,1
Peripheral vascular disease,4124835,1,efi_sno,1
Peripheral vascular disease,4124836,1,efi_sno,1
Peripheral vascular disease,4124837,1,efi_sno,1
Peripheral vascular disease,4124838,1,efi_sno,1
Peripheral vascular disease,4119612,1,efi_sno,1
Peripheral vascular disease,4124839,1,efi_sno,1
